smiles,parent1_id,reaction_id,zinc_id,source,generation,parent2_id,compound_id,fitness
CCC1(NC(=O)c2cccc(C(F)(F)F)c2)CNC1,56.0,23,ZINC000039117983,mutation,[3],,103.0,-2.1118401826488453
CC(C)NCc1ccc(-c2c(Br)ccc(Oc3cccc(N=[N+]=[N-])c3)c2Br)cc1,54.0,22,,mutation,"[3, 4]",,104.0,0.9601985641650084
NC1(CC#Cc2ccc(Oc3cccc(Br)c3)c(Br)c2Br)CCOCC1,29.0,82,ZINC000575472242,mutation,[3],,105.0,-0.7783511150726367
N#Cc1c(Oc2cccc(Br)c2)ccc(Br)c1Br,73.0,21,,mutation,[3],,106.0,0.019678992477475843
CCN(CC#Cc1c(Br)c(NC(=O)c2cccc(N(C)C)c2)cc(F)c1Oc1cccc(Br)c1)[C@@H](C)C(C)C,70.0,82,ZINC000307636682,mutation,[3],,107.0,-0.2107973712925436
COc1ccc(NC(=O)C=Cc2cc(Cl)c(/C=C/c3ccccc3CN3CCCC3)cc2-c2csc(CC[C@@H](C)CCl)n2)cc1,76.0,77,ZINC000059619610,mutation,[3],,108.0,0.7235376886482112
CCCNC(=O)c1cc(C(=O)Nc2ccc(N(C)C[C@H](O)CF)cc2)ccc1-c1ccc(C=CC(=O)Nc2ccc(OC)cc2)cc1[N+](=O)[O-],75.0,18,ZINC000104608600,mutation,[3],,109.0,-1.1723287810296918
CCCNC(=O)c1cc(C(=O)Nc2cc(F)c(Oc3cccc(Br)c3)c(Br)c2C2=C(c3cc(C#N)c(C)cn3)CNC2)cc(N(C)C)c1,87.0,78,ZINC001243106833,mutation,[3],,110.0,-0.4507794184262121
COC(=O)c1ccc(/C=C/c2c(C)cc(Oc3cccc(Br)c3)c(Br)c2Br)c(C)c1F,71.0,77,ZINC001240831836,mutation,"[3, 4]",,111.0,0.931309888867957
CC(C)(C)c1ccc(-c2ccc(Oc3cccc(Br)c3)c(C#N)c2Br)c([N+](=O)[O-])c1,51.0,89,ZINC000000345409,mutation,"[3, 4]",,112.0,0.8508786102895308
