smiles,parent1_id,reaction_id,zinc_id,source,generation,parent2_id,compound_id,fitness
CCc1cc(C(=O)Oc2cc[n+]([O-])cc2)c(NC(=S)N(C(=N)C(F)(F)F)C(=O)c2c(C=NNC(=O)c3cc(C)nn3C)ccc(OC)c2OC)s1,118.0,24,ZINC000000331810,mutation,[4],,154.0,-0.03856930454205454
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)C2CC(C)N(C(=O)NCC(c3ccccc3)c3ccccc3)N2C)ccc(OC)c1OC,124.0,31,ZINC000012957591,mutation,[4],,155.0,0.6091979030883634
Cc1ccccc1-n1nnnc1SCC(=CCN(C(=O)c1ccccc1)c1cccnc1C)c1c(Nc2c(C)cccc2F)n(C)c(=O)n(C)c1=O,114.0,87,ZINC000049588098,mutation,"[4, 5]",,156.0,1.2878752864206409
O[C@H]1[C@@H]2CN(c3ccc(Cl)nc3)[C@H]1CO2,72.0,87,ZINC000104625852,mutation,[4],,157.0,-3.060415823188386
Cc1noc(C)c1CCSC(=O)CCc1ccco1,67.0,25,ZINC000009696392,mutation,"[4, 5]",,158.0,0.6666731007676515
O=C(CCCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1)NC(=O)N(C(=S)N[C@@H]1CCC[C@H]1OCc1ccccc1)C1CC1,109.0,32,ZINC000002548028,mutation,"[4, 5]",,159.0,1.3874575621631744
CCCCCC(=O)OC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)C2CC(C)N(C(=O)C3CC(CN)C3)N2C)ccc(OC)c1OC,129.0,13,ZINC000095743001,mutation,[4],,160.0,-1.7064379385404727
CC(=O)OCCCC(=O)OCC(=O)Nc1ccc(Cl)cn1,73.0,27,ZINC000100501727,mutation,[4],,161.0,0.30275926298140843
C[C@H]1CNC[C@@H](C)N1C(=O)CCCOC(=O)C(F)(F)F,50.0,23,ZINC000038193751,mutation,[4],,162.0,-1.4676707826717283
COc1cc(F)cc(NC(=S)N(C(=O)[C@@H](C)c2cccs2)c2nnnn2CCCC(=O)OCC(=O)N(C(=O)Nc2ccc(F)cc2C(F)(F)F)c2ccc(Cl)cn2)c1,107.0,32,ZINC000238352241,mutation,"[4, 5]",,163.0,1.2531990056747329
CCC[C@H](COC(=O)CCc1ccco1)OC,110.0,24,ZINC000090414795,mutation,[4],,164.0,0.13976703000895507
C=C(C)C(=O)n1c(CCCOC(=O)CCc2ccco2)n~c2cc(Cl)cnc21,78.0,38,ZINC001142507975,mutation,[4],,165.0,-0.5273679931700309
[N-]=[N+]=Nc1ccc(NC(=O)COC(=O)CCCO)nc1,121.0,22,,mutation,[4],,166.0,-0.5240395187331727
CNc1ccc(Nc2nc(NC(C)C)[nH]c(=O)n2)cc1C(=O)c1ccnc(C2CC2)c1,136.0,80,ZINC000082407193,mutation,[4],,167.0,0.32856339154121
CC(C)CS(=O)(=O)N1CCC(SC(=O)CCCCC(=O)N(Cc2cc(O)n[nH]2)C(=O)NC2CC2)CC1,55.0,70,ZINC000038538098,mutation,[4],,168.0,-0.7527833028882525
CCC[C@@H](C)C(O)(CSc1nnnn1-c1ccccc1C)c1c(NC(=S)Nc2c(C)c3ccc(OC)cc3oc2=O)n(C)c(=O)n(C)c1=O,126.0,81,ZINC000002031654,mutation,[4],,169.0,-0.629421704190606
O=C(CCCO)OCCCc1nc([C@H]2CCCOC2)n[nH]1,108.0,,,crossover,[4],53.0,170.0,-1.2762298100975866
N=C(NC(=O)NC1CC1)C(F)CCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1,109.0,,,crossover,[4],103.0,171.0,0.42475965308048397
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1-n1nnnc1SCC(=CCNc1cccnc1C)c1c(NC(=O)OCCF)n(C)c(=O)n(C)c1=O,124.0,,,crossover,[4],113.0,172.0,-0.8342928920038886
COC(=O)CCCOC(=O)C(F)(F)F,118.0,,,crossover,[4],50.0,173.0,-0.09421019813573195
COc1ccc2c(C)c(NC(=S)Nc3c(C(=O)CSc4nnnn4-c4ccccc4C)c(=O)n(C)c(=O)n3C)c(=O)oc2c1,107.0,,,crossover,[4],126.0,174.0,-0.29717877176313345
CCCCCCOC(=O)CCc1ccco1,56.0,,,crossover,"[4, 5]",78.0,175.0,1.5072114707207809
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)c(-n2nnnc2SCC(=CCNc2cccnc2C)c2c(NC(=O)OCCF)n(C)c(=O)n(C)c2=O)cc(OC)c1OC,120.0,,,crossover,[4],113.0,176.0,-0.9143546820829382
O=C(CCc1ccco1)OCCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1,67.0,,,crossover,"[4, 5]",109.0,177.0,1.7440674910279144
COC(=O)CCCOC(=O)CCc1ccco1,114.0,,,crossover,[4],67.0,178.0,0.411914835436372
COc1ccc(N(C)CCC[C@H](C)C(=O)O)c(C#N)c1OC,129.0,,,crossover,[4],117.0,179.0,-0.13668261772683532
C[C@H](C(=O)Nc1nnnn1CCCC(=O)OCC(=O)Nc1ccc(Cl)cn1)c1cccs1,103.0,,,crossover,[4],51.0,180.0,-0.3938245033386927
Cc1cc(-n2nc([C@H]3CCCOC3)nc2CCCOC(=O)CCCOC(=O)C(F)(F)F)nnc1C,123.0,,,crossover,[4],110.0,181.0,-0.5508623404176362
Cc1ccccc1-n1nnnc1SCC(=CCNc1cccnc1C)c1c(NC(=O)OCCF)n(C)c(=O)n(C)c1=O,73.0,,,crossover,[4],113.0,182.0,-0.3807187895799911
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)C2CC(C)N(C(=O)O[C@H](C)CC)N2C)ccc(OC)c1OC,58.0,,,crossover,[4],103.0,183.0,-0.5214660913665391
Cc1ccccc1-n1nnnc1SCC(=CCN(C(=O)c1ccccc1)C1C(SC(=O)CCCCC(=O)NC(=O)NC2CC2)CCN(S(=O)(=O)CC(C)C)C1C)c1c(N)n(C)c(=O)n(C)c1=O,55.0,,,crossover,[4],114.0,184.0,-1.629138729905464
Cc1cc(-n2nc([C@H]3CCCOC3)nc2CCCOC(=O)CCc2ccco2)nnc1C,121.0,,,crossover,[4],110.0,185.0,-0.20187615957170227
O=C(CCCOC(=O)C(F)(F)F)OCC(=O)N(C(=O)OCc1ccc(Br)cc1)c1ccc(Cl)cn1,50.0,,,crossover,"[4, 5]",108.0,186.0,1.320367391207946
S=CNc1ccc(Cl)cn1,126.0,,,crossover,[4],51.0,187.0,-0.16652265047202353
CCOC(=O)c1cc(CC)sc1NC(=S)N(C(=N)C(F)(F)F)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,125.0,,,crossover,[4],118.0,188.0,0.4974433408650286
Cc1ccccc1-n1nnnc1SCC(=CCNc1cccnc1C)c1c(NC(=O)OCCF)n(C)c(=O)n(C)c1=O,113.0,,,crossover,[4],125.0,189.0,-0.3807187895799911
O=C(CCCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1)NC(=O)NC1CC1,54.0,87,ZINC001250032845,mutation,"[3, 4, 5]",,109.0,1.1948591493636422
O=C(CCCO)OCC(=O)N(C(=O)OCc1ccc(Br)cc1)c1ccc(Cl)cn1,73.0,12,ZINC000039475312,mutation,"[3, 4, 5]",,108.0,0.8944834763707408
Clc1ccc(Cl)nc1,73.0,,,crossover,"[2, 3, 4, 5]",9.0,72.0,1.0137226014710823
C[C@H](C(=O)Nc1nnnn1CCCC(=O)OCC(=O)N(C(=O)Nc1ccc(F)cc1C(F)(F)F)c1ccc(Cl)cn1)c1cccs1,51.0,31,ZINC000002568130,mutation,"[3, 4]",,107.0,0.6431183451046343
CCOC(=O)c1cc(CC)sc1NC(=S)N(C(=N)C(F)(F)F)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,85.0,32,ZINC000002537448,mutation,"[3, 4]",,118.0,0.4974433408650286
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,55.0,12,ZINC000002034204,mutation,"[2, 3, 4]",,56.0,0.11743736261299553
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,78.0,,,crossover,"[3, 4]",56.0,120.0,0.11743736261299553
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,56.0,,,crossover,"[3, 4]",70.0,124.0,0.11743736261299553
O=C(COC(=O)CCCOC(=O)C(F)(F)F)Nc1ccc(Cl)cn1,50.0,,,crossover,"[3, 4]",73.0,123.0,0.376360428674715
COC(=O)CCCOC(=O)CCc1ccco1,8.0,14,ZINC000000152318,mutation,"[1, 2, 3, 4]",,67.0,0.411914835436372
Cc1ccccc1-n1nnnc1SCC1(c2c(Nc3c(C)cccc3F)n(C)c(=O)n(C)c2=O)OC1CN(C(=O)c1ccccc1)c1cccnc1C,156.0,3,,mutation,[5],,200.0,-0.7853529025668589
CO[C@H](C)CN(C)C(=O)CCc1ccco1,177.0,23,ZINC000013568036,mutation,[5],,201.0,-0.6178726610560699
C[C@H]1C[C@@H](CO)N(c2ccc(Cl)nc2)C1,72.0,87,ZINC000057348538,mutation,[5],,202.0,-1.01644046839505
CCC(=O)N(C(=O)NC(=O)CCCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1)C1CC1,109.0,26,ZINC000100014766,mutation,[5],,203.0,0.6281488834960862
CC[C@@H]1C[CH][C@]1(C)C(=O)N(C(=S)N(C(=O)NC(=O)CCCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1)C1CC1)[C@@H]1CCC[C@H]1OCc1ccccc1,159.0,23,ZINC000104129170,mutation,[5],,204.0,0.2288295467198227
N[C@@]1(COC(=O)CCCOC(=O)C(F)(F)F)CCOC1,186.0,24,ZINC000070993415,mutation,[5],,205.0,-1.7583908165965887
O=C(CCc1ccco1)OC1=NCCNC1,175.0,24,ZINC000073658704,mutation,[5],,206.0,-1.254009247833927
COCc1ncnn1-c1ccc(N(C(=O)COC(=O)CCCn2nnnc2N(C(=O)[C@@H](C)c2cccs2)C(=S)Nc2cc(F)cc(OC)c2)C(=O)Nc2ccc(F)cc2C(F)(F)F)nc1,163.0,18,ZINC000042384173,mutation,[5],,207.0,-0.5041528628493911
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)C2CC(C)N(C(=O)N(CC(c3ccccc3)c3ccccc3)C(=O)OC3CCCC3)N2C)ccc(OC)c1OC,155.0,12,ZINC000002516857,mutation,[5],,208.0,0.11820019522018055
C=C(C)n1c(CCCOC(=O)CCc2ccco2)n~c2c(C)cc(C)cc21,178.0,38,ZINC001174789766,mutation,[5],,209.0,-0.5496340980600659
CCc1cc(C(=O)N[C@@H]2C[C@@H]2C)c(NC(=S)N(C(=N)C(F)(F)F)C(=O)c2c(C=NNC(=O)c3cc(C)nn3C)ccc(OC)c2OC)s1,118.0,23,ZINC000036379813,mutation,[5],,210.0,-1.017490278094893
CC1(OC(=O)CCc2ccco2)CNC1,67.0,24,ZINC000034632695,mutation,[5],,211.0,-0.7916100778472734
C[C@H](C(=O)Nc1nnnn1CCCC(=O)OCC(=O)N(C(=O)Nc1ccc(F)cc1C(F)(F)F)c1ccc(C#N)cn1)c1cccs1,107.0,21,,mutation,[5],,212.0,-0.44516024129006576
COC(=O)c1cc(NC(C)=O)ccc1-c1ccc(N(C(=O)COC(=O)CCCO)C(=O)OCc2ccc(Br)cc2)nc1,108.0,89,ZINC000831316295,mutation,[5],,213.0,0.6375377045151531
CCOC(=O)c1cc(CC)sc1N(C(=S)Nc1ccc(OC(F)F)cc1)C(=S)N(C(=N)C(F)(F)F)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,188.0,32,ZINC000002566584,mutation,[5],,214.0,0.5541254513592183
CCC(C)(C)OC(=O)N(C(=O)NC(=N)C(F)CCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1)C1CC1,171.0,12,ZINC000034446670,mutation,[5],,215.0,0.32290128783008276
C[C@@H](COC(=O)N(C(=O)COC(=O)CCCOC(=O)C(F)(F)F)c1ccc(Cl)cn1)c1ccccc1[N+](=O)[O-],123.0,12,ZINC000043199376,mutation,[5],,216.0,-0.10246920672877653
CNc1ccc(Nc2nc(N(C(=O)CCC(=O)OC)C(C)C)[nH]c(=O)n2)cc1C(=O)c1ccnc(C2CC2)c1,167.0,26,ZINC000101021996,mutation,[5],,217.0,-0.32353972316655205
O=C(CCc1ccco1)SCc1c[nH]c(=O)[nH]c1=O,164.0,25,ZINC000005299075,mutation,[5],,218.0,-0.8138160792666717
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)C2CC(C)N(C(=S)N[C@@H](C)c3ccc(N4CCN=C4N(C)N)cc3)N2C)ccc(OC)c1OC,152.0,18,ZINC000100009001,mutation,[5],,219.0,-1.9553942209622424
S=CNc1ccc(Cl)cn1,72.0,,,crossover,[5],187.0,220.0,-0.31487087124359237
O=C(CCc1ccco1)OCCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1,159.0,,,crossover,[5],177.0,221.0,1.1794104448534808
COc1cc(F)cc(NC(=S)N(C(=O)C(C)c2cccs2)c2nnnn2CCCC(=O)OCC(=O)N(C(=O)Nc2ccc(F)cc2C(F)(F)F)c2ccc(Cl)cn2)c1,163.0,,,crossover,[5],158.0,222.0,0.3500079028547898
O=C(CCc1ccco1)OCCCC(=O)SC1CC(Cl)N(c2c(F)cccc2C2CC2)CC1Cl,177.0,,,crossover,[5],72.0,223.0,-0.08500259765625429
O=C(CCc1ccco1)OCCCC(=O)OCC(=O)N(C(=O)OCc1ccc(Br)cc1)c1ccc(Cl)cn1,186.0,,,crossover,[5],178.0,224.0,1.1717993458676919
CCCCCCOC(=O)N(C(=N)C(F)CCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,109.0,,,crossover,[5],120.0,225.0,0.5459470316234243
CCOC(=O)c1cc(CC)sc1NC(=O)N(C(=O)C(F)(F)F)c1ccc(Cl)cn1,188.0,,,crossover,[5],163.0,226.0,0.8185210846728086
C[C@H](C(=O)Nc1nnnn1CCCC(=O)OCC(=N)N(C(=S)Nc1ccc(F)cc1C(F)(F)F)c1ccc(Cl)cn1)c1cccs1,107.0,,,crossover,[5],118.0,227.0,0.08645573243862859
CCOC(=O)c1cc(CC)sc1NC(=S)N(C(=N)C=C(CSc1nnnn1-c1ccccc1C)c1c(Nc2c(C)cccc2F)n(C)c(=O)n(C)c1=O)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,156.0,,,crossover,[5],188.0,228.0,-0.2037123669447236
Cc1noc(C)c1CCSC(=O)CCCC(F)C(=N)NC(=O)NC1CC1,171.0,,,crossover,[5],158.0,229.0,-0.9650501458152142
CCOC(=O)c1cc(CC)sc1NC(=S)N(C(=N)C(F)(F)F)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)ccc(OC)c1OC,67.0,,,crossover,[5],118.0,230.0,-0.03762890508692246
O=C(CCCO)OC(=O)CCc1ccco1,108.0,,,crossover,[5],175.0,231.0,-0.2879251186882652
Cc1cc(-n2nc([C@H]3CCCOC3)nc2CCCOC(=O)CCc2ccco2)nnc1C,118.0,,,crossover,[5],185.0,232.0,-0.5531406189594876
CCCCCCOC(=O)C(F)(F)F,123.0,,,crossover,[5],124.0,233.0,0.8759707992115916
CNc1ccc(Nc2nc(NC(C)C)[nH]c(=O)n2)cc1C(=O)c1ccnc(C2CC2)c1,178.0,,,crossover,[5],167.0,234.0,0.021784487288482368
CNc1ccc(Nc2nc(NC(C)C)[nH]c(=O)n2)cc1C(=O)c1ccnc(C2CC2)c1,167.0,,,crossover,[5],178.0,235.0,0.021784487288482368
CCCCCCOC(=O)N(C(=N)[C@H](F)CC)C(=O)c1c(C=NNC(=O)c2cc(C)nn2C)cc(Br)c(OC)c1OC,120.0,,,crossover,[5],186.0,236.0,-0.25044262581285465
CNc1ccc(Nc2nc(NC(C)C)[nH]c(=O)n2)cc1C(=O)c1ccnc(C2CC2)c1,164.0,,,crossover,[5],167.0,237.0,0.021784487288482368
CCc1cc(C(=O)Oc2cc[n+]([O-])cc2)c(NC(=S)N(C(=N)C(F)(F)F)C(=O)c2c(COC(=O)N(C(=O)COC(=O)CCCOC(=O)C(F)(F)F)c3ccc(Cl)cn3)ccc(OC)c2OC)s1,154.0,,,crossover,[5],186.0,238.0,-0.008176017929910406
COc1ccc(C=NNC(=O)c2cc(C)nn2C)c(C(=O)N(C(=O)NC2CC2)C(=O)C(F)CCCC(=O)SC2CCN(c3c(F)cccc3C3CC3)CC2)c1OC,124.0,,,crossover,[5],109.0,239.0,-0.41492784567520036
O=C(CCc1ccco1)OCCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1,67.0,,,crossover,"[4, 5]",109.0,177.0,1.1794104448534808
CCCCCCOC(=O)CCc1ccco1,56.0,,,crossover,"[4, 5]",78.0,175.0,1.2902671629874733
O=C(CCCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1)NC(=O)N(C(=S)N[C@@H]1CCC[C@H]1OCc1ccccc1)C1CC1,109.0,32,ZINC000002548028,mutation,"[4, 5]",,159.0,0.4967185210052344
O=C(CCCOC(=O)C(F)(F)F)OCC(=O)N(C(=O)OCc1ccc(Br)cc1)c1ccc(Cl)cn1,50.0,,,crossover,"[4, 5]",108.0,186.0,0.871330063679199
Cc1ccccc1-n1nnnc1SCC(=CCN(C(=O)c1ccccc1)c1cccnc1C)c1c(Nc2c(C)cccc2F)n(C)c(=O)n(C)c1=O,114.0,87,ZINC000049588098,mutation,"[4, 5]",,156.0,0.6321319325757345
COc1cc(F)cc(NC(=S)N(C(=O)[C@@H](C)c2cccs2)c2nnnn2CCCC(=O)OCC(=O)N(C(=O)Nc2ccc(F)cc2C(F)(F)F)c2ccc(Cl)cn2)c1,107.0,32,ZINC000238352241,mutation,"[4, 5]",,163.0,0.3500079028547898
O=C(CCCCC(=O)SC1CCN(c2c(F)cccc2C2CC2)CC1)NC(=O)NC1CC1,54.0,87,ZINC001250032845,mutation,"[3, 4, 5]",,109.0,0.755003711577589
Clc1ccc(Cl)nc1,73.0,,,crossover,"[2, 3, 4, 5]",9.0,72.0,0.9171869928269705
O=C(CCCO)OCC(=O)N(C(=O)OCc1ccc(Br)cc1)c1ccc(Cl)cn1,73.0,12,ZINC000039475312,mutation,"[3, 4, 5]",,108.0,0.6000668457777346
Cc1noc(C)c1CCSC(=O)CCc1ccco1,67.0,25,ZINC000009696392,mutation,"[4, 5]",,158.0,0.38087754786023664
